ccode,country,cname,cmark,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
660,LEBANON,LEBANON,0,1997,0,0,0,0,0,,,,,,,4145.53,8.329786,,,,,,8.313119,5,0,0,0,0,0,1,0,1,57.100006,4.0621657,3087,0,0,0.13480514,0.7799,0.32,0.25,2,0.75339997,40,20,70,0,,0,,,0.13480514,0,0,,8.313119,4.0621657,0,,0,0,0,0,,,,0,0
660,LEBANON,LEBANON,0,1998,0,0,0,0,0,,,,,,,4210.34,8.345299,,,,,,8.329786,5,0,0,0,0,0,1,0,1,57.100006,4.0621657,3087,0,0,0.13480514,0.7799,0.32,0.25,2,0.75339997,40,20,70,0,,0,,,0.13480514,0,0,,8.329786,4.0621657,0,,0,0,0,0,,,,0,0
660,LEBANON,LEBANON,0,1999,0,0,0,0,0,,,,,,,,,,,,,,8.345299,5,0,0,0,0,0,1,0,1,57.100006,4.0621657,3087,0,0,0.13480514,0.7799,0.32,0.25,2,0.75339997,40,20,70,0,,0,,,0.13480514,0,0,,8.345299,4.0621657,0,,0,0,0,0,,,,0,0
663,JORDAN,JORDAN,1,1946,0,0,0,0,0,,,,,,,1085,6.989335,-10,0.445,3,0.445,6.0980744,6.989335,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,1,-10,0,0,0,0.046628594,0,0,0.445,6.989335,2.7212954,0,-10,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1947,0,0,0,0,0,,,,,,,1138,7.037028,-10,0.488,3,0.445,6.0980744,6.989335,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,1,-10,0,0,0,0.046628594,0,0,0.445,6.989335,2.7212954,0,-10,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1948,0,0,0,0,0,,,,,,,1163,7.0587583,-10,0.531,3,0.488,6.1903152,7.037028,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,0.488,7.037028,2.7212954,0,-10,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1949,0,0,0,0,0,,,,,,,1199,7.089243,-10,0.591,3,0.531,6.274762,7.0587583,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,0.531,7.0587583,2.7212954,0,-10,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1950,0,0,0,0,0,,,,,,,1137,7.0361485,-10,0.644,3,0.591,6.381816,7.089243,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,0.591,7.089243,2.7212954,0,-10,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1951,0,0,0,0,0,,,,,,,1276,7.1514854,-4,0.611,3,0.644,6.4676986,7.0361485,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,0.644,7.0361485,2.7212954,0,-10,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1952,0,0,0,0,0,,,,,,,1316,7.182352,-1,0.659,3,0.611,6.4150968,7.1514854,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-4,1,1,0,0.046628594,0,0,0.611,7.1514854,2.7212954,0,-4,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1953,0,0,0,0,0,,,,,,,1360,7.21524,-1,0.693,3,0.659,6.4907236,7.182352,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-1,1,1,0,0.046628594,0,0,0.659,7.182352,2.7212954,0,-1,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1954,0,0,0,0,0,,,,,,,1405,7.2477927,-1,0.762,0,0.693,6.54103,7.21524,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-1,1,1,0,0.046628594,0,0,0.693,7.21524,2.7212954,0,-1,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1955,0,0,0,0,0,,,,,,,1447,7.277248,-1,0.65,0,0.762,6.6359468,7.2477927,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-1,1,1,0,0.046628594,0,0,0.762,7.2477927,2.7212954,0,-1,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1956,0,0,0,0,0,,,,,,,1497,7.3112183,-1,0.857,0,0.65,6.4769726,7.277248,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-1,0,1,0,0.046628594,0,0,0.65,7.277248,2.7212954,0,-1,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1957,0,0,0,0,0,,,,,,,1546,7.343426,-9,0.854,0,0.857,6.753438,7.3112183,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-1,0,1,0,0.046628594,0,0,0.857,7.3112183,2.7212954,0,-1,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1958,0,0,0,0,0,,,,,,,1596,7.3752556,-9,0.933,0,0.854,6.7499313,7.343426,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,1,0,0,0.046628594,0,0,0.854,7.343426,2.7212954,0,-9,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1959,0,0,0,0,0,,,,,,,1645,7.4054956,-9,1.137,0,0.933,6.838405,7.3752556,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,1,0,0,0.046628594,0,0,0.933,7.3752556,2.7212954,0,-9,0,0,,,0,0,0,0,
663,JORDAN,JORDAN,0,1960,0,0,0,0,0,,,,,,,1695,7.435438,-9,1.162,0,1.137,7.0361485,7.4054956,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,1,0,0,0.046628594,0,0,1.137,7.4054956,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1961,0,0,0,0,0,,,,,,,1745,7.46451,-9,1.309,0,1.162,7.057898,7.435438,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,1.162,7.435438,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1962,0,0,0,0,0,,,,,,,1797,7.493874,-9,1.306,0,1.309,7.1770186,7.46451,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,1.309,7.46451,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1963,0,0,0,0,0,,,,,,,1850,7.522941,-9,1.377,0,1.306,7.174724,7.493874,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,1.306,7.493874,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1964,0,0,0,0,0,,,,,,,1905,7.5522375,-9,1.488,0,1.377,7.2276626,7.522941,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,1.377,7.522941,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1965,0,0,0,0,0,,,,,,,1962,7.58172,-9,1.604,0,1.488,7.305188,7.5522375,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,1.488,7.5522375,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1966,0,0,0,0,0,,,,,,,2025,7.613325,-9,1.644,0,1.604,7.3802557,7.58172,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,1.604,7.58172,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1967,0,0,0,0,0,,,,,,,2090,7.6449194,-9,1.723,0,1.644,7.4048877,7.613325,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,1.644,7.613325,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1968,0,0,0,0,0,,,,,,,2158,7.676937,-9,1.655,0,1.723,7.4518223,7.6449194,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,1.723,7.6449194,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1969,0,0,0,0,0,,,,,,,2227,7.7084107,-9,1.678,0,1.655,7.4115562,7.676937,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,1.655,7.676937,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1970,1,1,0,1,1,1,1,Fedeyeen/Syria v. govt,1,2,1970-70,2299,7.7402296,-9,1.422,0,1.678,7.425358,7.7084107,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,1,1.678,7.7084107,2.7212954,0,-9,0,0,0,0,1,1,0,0,0
663,JORDAN,JORDAN,0,1971,0,0,1,0,0,,,,,,,1574,7.3613753,-9,2.064,0,1.422,7.2598195,7.7402296,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,1,0,1.422,7.7402296,2.7212954,0,-9,1,1,1,1,0,0,1,0,0
663,JORDAN,JORDAN,0,1972,0,0,0,0,0,,,,,,,1634,7.398786,-9,2.173,0,2.064,7.632401,7.3613753,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,2.064,7.3613753,2.7212954,0,-9,0,0,0,0,0,0,0,1,1
663,JORDAN,JORDAN,0,1973,0,0,0,0,0,,,,,,,1690,7.4324837,-9,2.054,0,2.173,7.683864,7.398786,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,2.173,7.398786,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1974,0,0,0,0,0,,,,,,,1748,7.4662275,-10,1.974,0,2.054,7.6275444,7.4324837,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,2.054,7.4324837,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1975,0,0,0,0,0,,,,,,,1810,7.501082,-10,2.093,0,1.974,7.587817,7.4662275,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,1.974,7.4662275,2.7212954,0,-10,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1976,0,0,0,0,0,,,,,,,1876,7.536897,-10,2.514,0,2.093,7.6463537,7.501082,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,2.093,7.501082,2.7212954,0,-10,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1977,0,0,0,0,0,,,,,,,1947,7.574045,-10,2.726,0,2.514,7.8296304,7.536897,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,2.514,7.536897,2.7212954,0,-10,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1978,0,0,0,0,0,,,,,,,2023,7.6123366,-10,3.109,0,2.726,7.9105906,7.574045,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,2.726,7.574045,2.7212954,0,-10,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1979,0,0,0,0,0,,,,,,,2101,7.650169,-10,3.219,0,3.109,8.042056,7.6123366,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,3.109,7.6123366,2.7212954,0,-10,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1980,0,0,0,0,0,,,,,,,2181,7.6875386,-10,3.384,0,3.219,8.076826,7.650169,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,3.219,7.650169,2.7212954,0,-10,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1981,0,0,0,0,0,,,,,,,2265,7.72533,-10,3.728,0,3.384,8.126814,7.6875386,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,3.384,7.6875386,2.7212954,0,-10,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1982,0,0,0,0,0,,,,,,,2353,7.7634463,-10,3.936,0,3.728,8.223627,7.72533,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,3.728,7.72533,2.7212954,0,-10,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1983,0,0,0,0,0,,,,,,,2446,7.8022094,-10,3.595,0,3.936,8.277921,7.7634463,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,3.936,7.7634463,2.7212954,0,-10,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1984,0,0,0,0,0,,,,,,,2543,7.8410997,-9,3.543,0,3.595,8.1873,7.8022094,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-10,0,0,0,0.046628594,0,0,3.595,7.8022094,2.7212954,0,-10,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1985,0,0,0,0,0,,,,,,,2644,7.8800483,-9,3.561,0,3.543,8.1727295,7.8410997,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,3.543,7.8410997,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1986,0,0,0,0,0,,,,,,,2744,7.917172,-9,3.789,0,3.561,8.177796,7.8800483,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,3.561,7.8800483,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1987,0,0,0,0,0,,,,,,,2846,7.9536695,-9,3.649,0,3.789,8.239858,7.917172,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,3.789,7.917172,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1988,0,0,0,0,0,,,,,,,2948,7.988882,-9,3.512,0,3.649,8.2022085,7.9536695,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,3.649,7.9536695,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1989,0,0,0,0,0,,,,,,,3056,8.024862,-4,2.993,0,3.512,8.163941,7.988882,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-9,0,0,0,0.046628594,0,0,3.512,7.988882,2.7212954,0,-9,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1990,0,0,0,0,0,,,,,,,3278,8.094989,-4,2.919,0,2.993,8.004031,8.024862,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-4,1,1,0,0.046628594,0,0,2.993,8.024862,2.7212954,0,-4,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1991,0,0,0,0,0,,,,,,,4145,8.3296585,-4,2.6578279,2,2.919,7.9789963,8.094989,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-4,1,1,0,0.046628594,0,0,2.919,8.094989,2.7212954,0,-4,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1992,0,0,0,0,0,,,,,,,4290,8.364042,-2,2.99925,2,2.658,7.8852644,8.3296585,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-4,1,1,0,0.046628594,0,0,2.6578279,8.3296585,2.7212954,0,-4,0,0,0,0,0,0,0,0,0
663,JORDAN,JORDAN,0,1993,0,0,0,0,0,,,,,,,3905.93,8.270251,-2,2.9991822,2,2.999,8.006118,8.364042,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-2,0,1,0,0.046628594,0,0,2.99925,8.364042,2.7212954,0,-2,0,0,0,0,,,0,0,0
663,JORDAN,JORDAN,0,1994,0,0,0,0,0,,,,,,,4060.84,8.309145,-2,3.0283768,2,2.999,8.006095,8.270251,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-2,0,1,0,0.046628594,0,0,2.9991822,8.270251,2.7212954,0,-2,0,0,0,0,,,,0,0
663,JORDAN,JORDAN,0,1995,0,0,0,0,0,,,,,,,4195,8.341649,-2,3.1186037,2,3.028,8.015782,8.309145,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-2,0,1,0,0.046628594,0,0,3.0283768,8.309145,2.7212954,0,-2,0,0,0,0,,,,0,0
663,JORDAN,JORDAN,0,1996,0,0,0,0,0,,,,,,,4314.23,8.369674,-2,3.0883458,2,3.119,8.04514,8.341649,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-2,0,1,0,0.046628594,0,0,3.1186037,8.341649,2.7212954,0,-2,0,0,0,0,,,,0,0
663,JORDAN,JORDAN,0,1997,0,0,0,0,0,,,,,,,4436.84,8.397697,-2,3.0874286,2,3.088,8.035391,8.369674,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-2,0,1,0,0.046628594,0,0,3.0883458,8.369674,2.7212954,0,-2,0,0,0,0,,,,0,0
663,JORDAN,JORDAN,0,1998,0,0,0,0,0,,,,,,,4562.94,8.425722,-2,3.0827386,2,3.087,8.035094,8.397697,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-2,0,1,0,0.046628594,0,0,3.0874286,8.397697,2.7212954,0,-2,0,0,0,0,,,,0,0
663,JORDAN,JORDAN,0,1999,0,0,0,0,0,,,,,,,,,-2,3.0812554,2,3.083,8.033573,8.425722,5,0,0,0,0,0,1,1,0,14.199999,2.7212954,2162,0,0,0.046628594,0.509175,0.575,0.4,4,0.11479998,94,4,96,0,-2,0,1,0,0.046628594,0,0,3.0827386,8.425722,2.7212954,0,,0,0,0,0,,,,0,0
666,ISRAEL,ISRAEL,1,1948,0,0,0,0,0,,,,,,,717,6.5750756,10,,,,,6.5750756,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,1,10,0,0,1,0.19913757,0,0,,6.5750756,0.9932518,0,10,1,1,,,0,0,0,0,
666,ISRAEL,ISRAEL,0,1949,0,0,0,0,0,,,,,,,1066,6.9716687,10,2.145,3,,,6.5750756,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,1,10,0,0,1,0.19913757,0,0,,6.5750756,0.9932518,0,10,1,0,,,0,0,0,1,
666,ISRAEL,ISRAEL,0,1950,0,0,0,0,0,,,,,,,1258,7.1372786,10,2.312,3,2.145,7.6708946,6.9716687,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,0,10,0,0,1,0.19913757,0,0,2.145,6.9716687,0.9932518,0,10,2,1,,,0,0,0,1,
666,ISRAEL,ISRAEL,0,1951,0,0,0,0,0,,,,,,,1516,7.3238306,10,2.398,3,2.312,7.745868,7.1372786,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,0,10,0,0,1,0.19913757,0,0,2.312,7.1372786,0.9932518,0,10,1,0,,,0,0,0,1,
666,ISRAEL,ISRAEL,0,1952,0,0,0,0,0,,,,,,,1607,7.3821244,10,2.654,3,2.398,7.78239,7.3238306,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,0,10,0,0,1,0.19913757,0,0,2.398,7.3238306,0.9932518,0,10,1,0,,,0,0,0,1,
666,ISRAEL,ISRAEL,0,1953,0,0,0,0,0,,,,,,,1552,7.3472996,10,2.362,0,2.654,7.8838234,7.3821244,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,0,10,0,0,1,0.19913757,0,0,2.654,7.3821244,0.9932518,0,10,1,0,,,0,0,0,1,
666,ISRAEL,ISRAEL,0,1954,0,0,0,0,0,,,,,,,1650,7.4085307,10,2.607,0,2.362,7.767264,7.3472996,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,0,10,0,0,1,0.19913757,0,0,2.362,7.3472996,0.9932518,0,10,1,0,,,0,0,0,1,
666,ISRAEL,ISRAEL,0,1955,0,0,0,0,0,,,,,,,1748,7.4662275,10,2.81,0,2.607,7.8659554,7.4085307,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,0,10,0,0,1,0.19913757,0,0,2.607,7.4085307,0.9932518,0,10,1,0,,,0,0,0,1,
666,ISRAEL,ISRAEL,0,1956,0,0,0,0,0,,,,,,,1821,7.507141,10,2.948,0,2.81,7.94094,7.4662275,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,0,10,0,0,1,0.19913757,0,0,2.81,7.4662275,0.9932518,0,10,1,0,,,0,0,0,1,
666,ISRAEL,ISRAEL,0,1957,0,0,0,0,0,,,,,,,1894,7.5464463,10,3.046,0,2.948,7.988882,7.507141,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,0,10,0,0,1,0.19913757,0,0,2.948,7.507141,0.9932518,0,10,1,0,,,0,0,0,1,
666,ISRAEL,ISRAEL,0,1958,0,0,0,0,0,,,,,,,1968,7.584773,10,3.145,0,3.046,8.0215845,7.5464463,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,0,10,0,0,1,0.19913757,0,0,3.046,7.5464463,0.9932518,0,10,1,0,,,0,0,0,1,
666,ISRAEL,ISRAEL,0,1959,0,0,0,0,0,,,,,,,2041,7.6211953,10,3.376,0,3.145,8.053569,7.584773,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,0,10,0,0,1,0.19913757,0,0,3.145,7.584773,0.9932518,0,10,1,0,,,0,0,0,1,
666,ISRAEL,ISRAEL,0,1960,0,0,0,0,0,,,,,,,2114,7.6563373,10,3.477,0,3.376,8.124447,7.6211953,5,0,0,0,0,0,1,1,0,1.7,0.9932518,1616,0,0,0.19913757,0.52553296,0.637,0.217,14,0.3362,80,15,14.6,0,10,0,0,1,0.19913757,0,0,3.376,7.6211953,0.9932518,0,10,1,0,0,0,0,0,0,1,0
